[e7] 
x-value,z-value,robots,orientation
2.39347,0.814749,0,360, 
2.39347,0.813541,0,360, 
2.39347,0.808114,0,360, 
2.39347,0.802603,0,360, 
2.39347,0.799321,0,360, 
2.39347,0.794943,0,360, 
2.39347,0.790547,0,360, 
2.39347,0.786542,0,360, 
2.39347,0.782542,0,360, 
2.39347,0.778547,0,360, 
2.39347,0.774554,0,360, 
2.39347,0.770561,0,360, 
2.39347,0.766538,0,360, 
2.39347,0.762515,0,360, 
2.39347,0.75849,0,360, 
2.39347,0.754466,0,360, 
2.39347,0.750442,0,360, 
2.39347,0.746417,0,360, 
2.39347,0.742394,0,360, 
2.39347,0.738375,0,360, 
2.39347,0.734357,0,360, 
2.39347,0.730341,0,360, 
2.39347,0.726325,0,360, 
2.39347,0.722309,0,360, 
2.39347,0.718295,0,360, 
2.39347,0.714274,0,360, 
2.39347,0.710254,0,360, 
2.39347,0.706234,0,360, 
2.39347,0.702215,0,360, 
2.39347,0.698195,0,360, 
2.39347,0.694175,0,360, 
2.39347,0.690156,0,360, 
2.39347,0.686136,0,360, 
2.39347,0.682117,0,360, 
2.39347,0.678097,0,360, 
2.39347,0.674077,0,360, 
2.39347,0.670058,0,360, 
2.39347,0.666039,0,360, 
2.39347,0.66202,0,360, 
2.39347,0.658002,0,360, 
2.39347,0.653982,0,360, 
2.39347,0.649962,0,360, 
2.39347,0.645943,0,360, 
2.39347,0.641923,0,360, 
2.39347,0.637904,0,360, 
2.39347,0.633885,0,360, 
2.39347,0.629865,0,360, 
2.39347,0.625846,0,360, 
2.39347,0.621827,0,360, 
2.39347,0.617807,0,360, 
2.39347,0.613788,0,360, 
2.39347,0.609769,0,360, 
2.39347,0.605749,0,360, 
2.39347,0.60173,0,360, 
2.39347,0.597712,0,360, 
2.39346,0.593692,0,360, 
2.39346,0.589673,0,360, 
2.39346,0.585653,0,360, 
2.39346,0.581634,0,360, 
2.39346,0.577614,0,360, 
2.39346,0.573595,0,360, 
2.39346,0.569575,0,360, 
2.39346,0.565556,0,360, 
2.39346,0.561537,0,360, 
2.39346,0.557518,0,360, 
2.39346,0.553499,0,360, 
2.39346,0.549479,0,360, 
2.39346,0.54546,0,360, 
2.39346,0.541441,0,360, 
2.39346,0.537422,0,360, 
2.39346,0.533402,0,360, 
2.39346,0.529383,0,360, 
2.39346,0.525363,0,360, 
2.39346,0.521344,0,360, 
2.39346,0.517325,0,360, 
2.39346,0.513305,0,360, 
2.39346,0.509286,0,360, 
2.39346,0.505266,0,360, 
2.39346,0.501247,0,360, 
2.39346,0.497228,0,360, 
2.39346,0.493209,0,360, 
2.39346,0.489189,0,360, 
2.39346,0.48517,0,360, 
2.39346,0.48115,0,360, 
2.39346,0.477131,0,360, 
2.39346,0.473113,0,360, 
2.39346,0.469093,0,360, 
2.39346,0.465074,0,360, 
2.39346,0.461054,0,360, 
