[e3] 
x-value,z-value,robots,orientation
-2.84431,0.745255,0,135.01, 
-2.84147,0.748098,0,135.01, 
-2.83863,0.75094,0,135.01, 
-2.83579,0.753782,0,135.01, 
-2.83295,0.756625,0,135.01, 
-2.83011,0.759467,0,135.01, 
-2.82726,0.762309,0,135.01, 
-2.82442,0.765152,0,135, 
-2.82158,0.767994,0,135, 
-2.81874,0.770837,0,135, 
-2.8159,0.773679,0,135, 
-2.81306,0.776521,0,135, 
-2.81021,0.779364,0,135, 
-2.80737,0.782206,0,135, 
-2.80453,0.785048,0,135, 
-2.80169,0.78789,0,135, 
-2.79885,0.790732,0,135, 
-2.796,0.793575,0,135, 
-2.79316,0.796417,0,135.01, 
-2.79032,0.799259,0,135.01, 
-2.78748,0.802102,0,135.01, 
-2.78464,0.804944,0,135.01, 
-2.7818,0.807786,0,135.01, 
-2.77895,0.810628,0,135.01, 
-2.77611,0.813471,0,135.01, 
-2.77327,0.816313,0,135.01, 
-2.77043,0.819156,0,135.01, 
-2.76759,0.821998,0,135.01, 
-2.76474,0.82484,0,135.01, 
-2.7619,0.827683,0,135.01, 
-2.75906,0.830525,0,135.01, 
-2.75622,0.833367,0,135.01, 
-2.75338,0.83621,0,135.01, 
-2.75054,0.839052,0,135.01, 
-2.74769,0.841894,0,135.01, 
-2.74485,0.844736,0,135, 
-2.74201,0.847579,0,135, 
-2.73917,0.850421,0,135, 
-2.73633,0.853263,0,135, 
-2.73348,0.856106,0,135, 
-2.73064,0.858948,0,135, 
-2.7278,0.86179,0,135, 
-2.72496,0.864632,0,135, 
-2.72212,0.867475,0,135, 
-2.71928,0.870317,0,135, 
-2.71643,0.873159,0,135, 
-2.71359,0.876001,0,135, 
-2.71075,0.878843,0,135, 
-2.70791,0.881686,0,135, 
-2.70507,0.884528,0,135, 
-2.70222,0.88737,0,135, 
-2.69938,0.890212,0,135, 
-2.69654,0.893055,0,135, 
-2.6937,0.895897,0,135.01, 
-2.69086,0.898739,0,135.01, 
-2.68802,0.901581,0,135.01, 
-2.68517,0.904424,0,135, 
-2.68233,0.907266,0,135, 
-2.67949,0.910108,0,135, 
-2.67665,0.912951,0,135, 
-2.67381,0.915793,0,135, 
-2.67096,0.918635,0,135, 
-2.66812,0.921477,0,135, 
-2.66528,0.92432,0,135, 
-2.66244,0.927162,0,135, 
-2.6596,0.930004,0,135, 
-2.65675,0.932846,0,135, 
-2.65391,0.935688,0,135, 
-2.65107,0.938531,0,135, 
-2.64823,0.941373,0,135, 
-2.64539,0.944215,0,135, 
-2.64254,0.947057,0,135, 
-2.6397,0.9499,0,135, 
-2.63686,0.952742,0,135, 
-2.63402,0.955584,0,135, 
-2.63118,0.958426,0,135, 
-2.62833,0.961268,0,135, 
-2.62549,0.96411,0,135, 
-2.62265,0.966952,0,135, 
-2.61981,0.969795,0,135, 
-2.61697,0.972637,0,135, 
-2.61413,0.975479,0,135, 
-2.61128,0.978321,0,135, 
-2.60844,0.981163,0,135, 
-2.6056,0.984005,0,135, 
-2.60276,0.986847,0,135, 
-2.59992,0.98969,0,135, 
-2.59707,0.992532,0,135, 
-2.59423,0.995374,0,135, 
-2.59139,0.998217,0,135, 
-2.58855,1.00106,0,135, 
-2.58571,1.0039,0,135, 
-2.58286,1.00674,0,135, 
-2.58002,1.00959,0,135, 
-2.57718,1.01243,0,135, 
-2.57434,1.01527,0,135, 
-2.5715,1.01811,0,135, 
-2.56865,1.02095,0,135, 
-2.56581,1.0238,0,135, 
-2.56297,1.02664,0,135, 
-2.56013,1.02948,0,135, 
-2.55729,1.03232,0,135, 
-2.55444,1.03516,0,135, 
-2.5516,1.03801,0,135, 
-2.54876,1.04085,0,135, 
-2.54592,1.04369,0,135, 
-2.54308,1.04653,0,135, 
-2.54023,1.04938,0,135, 
-2.53739,1.05222,0,135, 
-2.53455,1.05506,0,135, 
-2.53171,1.0579,0,135, 
-2.52887,1.06074,0,135, 
-2.52602,1.06359,0,135, 
-2.52318,1.06643,0,135, 
-2.52034,1.06927,0,135, 
-2.5175,1.07211,0,135, 
-2.51466,1.07495,0,135, 
-2.51182,1.0778,0,135, 
-2.50897,1.08064,0,135, 
-2.50613,1.08348,0,135, 
-2.50329,1.08632,0,135, 
-2.50045,1.08917,0,135, 
-2.4976,1.09201,0,135, 
-2.49476,1.09485,0,135, 
-2.49192,1.09769,0,135, 
-2.48908,1.10053,0,135, 
-2.48624,1.10338,0,135, 
-2.4834,1.10622,0,135, 
-2.48055,1.10906,0,135, 
-2.47771,1.1119,0,135, 
-2.47487,1.11474,0,135, 
-2.47203,1.11759,0,135, 
-2.46919,1.12043,0,135, 
-2.46634,1.12327,0,135, 
-2.4635,1.12611,0,135, 
-2.46066,1.12895,0,135, 
-2.45782,1.1318,0,135, 
-2.45497,1.13464,0,135, 
-2.45213,1.13748,0,135, 
-2.44929,1.14032,0,135, 
-2.44645,1.14316,0,135, 
-2.44361,1.14601,0,135, 
-2.44076,1.14885,0,135, 
-2.43792,1.15169,0,135, 
-2.43508,1.15453,0,135, 
-2.43224,1.15737,0,135, 
-2.4294,1.16022,0,135, 
-2.42655,1.16306,0,135, 
-2.42371,1.1659,0,135, 
-2.42087,1.16874,0,135, 
-2.41803,1.17159,0,135, 
-2.41519,1.17443,0,135, 
-2.41234,1.17727,0,135, 
-2.4095,1.18011,0,135, 
-2.40666,1.18295,0,135, 
-2.40382,1.1858,0,135, 
-2.40098,1.18864,0,135, 
-2.39813,1.19148,0,135, 
-2.39529,1.19432,0,135, 
-2.39245,1.19716,0,135, 
-2.38961,1.20001,0,135, 
-2.38677,1.20285,0,135, 
-2.38392,1.20569,0,135, 
-2.38108,1.20853,0,135, 
-2.37824,1.21137,0,135, 
-2.3754,1.21422,0,135, 
-2.37255,1.21706,0,135, 
-2.36971,1.2199,0,135, 
-2.36687,1.22274,0,135, 
-2.36403,1.22558,0,135, 
-2.36119,1.22843,0,135, 
-2.35834,1.23127,0,135, 
-2.3555,1.23411,0,135, 
-2.35266,1.23695,0,135, 
-2.34982,1.23979,0,135, 
-2.34698,1.24264,0,135, 
-2.34413,1.24548,0,135, 
-2.34129,1.24832,0,135, 
