[e8] 
x-value,z-value,robots,orientation
0.000755019,0.32996,0,150.42, 
0.00267001,0.333444,0,150.55, 
0.00458257,0.336964,0,150.65, 
0.00648497,0.340492,0,150.72, 
0.00838156,0.344025,0,150.76, 
0.0102795,0.347551,0,150.8, 
0.0121783,0.351075,0,150.83, 
0.0140805,0.354597,0,150.84, 
0.0160247,0.358116,0,150.84, 
0.0180009,0.361633,0,150.84, 
0.0199777,0.365149,0,150.84, 
0.0219545,0.368663,0,150.83, 
0.0239308,0.372175,0,150.83, 
0.0259063,0.375687,0,150.82, 
0.0278806,0.379197,0,150.81, 
0.0298533,0.382706,0,150.81, 
0.0318244,0.386214,0,150.8, 
0.0337938,0.389722,0,150.8, 
0.0357616,0.39323,0,150.8, 
0.0377279,0.396737,0,150.8, 
0.039693,0.400245,0,150.8, 
0.0416568,0.403752,0,150.8, 
0.0436198,0.40726,0,150.8, 
0.0455819,0.410768,0,150.8, 
0.0475435,0.414276,0,150.8, 
0.0495043,0.417784,0,150.8, 
0.0514651,0.421293,0,150.8, 
0.0534256,0.424802,0,150.8, 
0.0553861,0.42831,0,150.81, 
0.0573465,0.431819,0,150.81, 
0.0593068,0.435328,0,150.81, 
0.0612671,0.438836,0,150.81, 
0.0632275,0.442345,0,150.81, 
0.0651878,0.445854,0,150.81, 
0.0671481,0.449362,0,150.81, 
0.0691084,0.452871,0,150.81, 
0.0710687,0.45638,0,150.81, 
0.073029,0.459888,0,150.81, 
0.0749892,0.463397,0,150.81, 
0.0769494,0.466906,0,150.81, 
0.0789097,0.470414,0,150.81, 
0.0808699,0.473923,0,150.81, 
0.0828301,0.477432,0,150.81, 
0.0847903,0.480941,0,150.81, 
0.0867505,0.48445,0,150.81, 
0.0887106,0.487959,0,150.81, 
0.0906708,0.491468,0,150.81, 
0.0926311,0.494977,0,150.81, 
0.0945913,0.498486,0,150.81, 
0.0965516,0.501995,0,150.81, 
0.0985118,0.505504,0,150.81, 
0.100472,0.509013,0,150.81, 
0.102432,0.512522,0,150.81, 
0.104393,0.51603,0,150.81, 
0.106353,0.519539,0,150.81, 
0.108313,0.523048,0,150.81, 
0.110274,0.526557,0,150.81, 
0.112234,0.530065,0,150.81, 
0.114194,0.533574,0,150.81, 
0.116155,0.537083,0,150.81, 
0.118115,0.540592,0,150.81, 
0.120075,0.544101,0,150.81, 
0.122035,0.547609,0,150.81, 
0.123996,0.551118,0,150.81, 
0.125956,0.554627,0,150.81, 
0.127916,0.558136,0,150.81, 
0.129877,0.561645,0,150.81, 
0.131837,0.565154,0,150.81, 
0.133798,0.568662,0,150.81, 
0.135758,0.572171,0,150.81, 
0.137718,0.57568,0,150.81, 
0.139678,0.579188,0,150.81, 
0.141639,0.582697,0,150.81, 
0.143599,0.586206,0,150.81, 
0.145559,0.589715,0,150.81, 
0.14752,0.593224,0,150.81, 
0.14948,0.596732,0,150.81, 
0.15144,0.600241,0,150.81, 
0.153401,0.60375,0,150.81, 
0.155361,0.607259,0,150.81, 
0.157321,0.610768,0,150.81, 
0.159282,0.614277,0,150.81, 
0.161242,0.617786,0,150.81, 
0.163202,0.621295,0,150.81, 
0.165163,0.624804,0,150.81, 
0.167123,0.628312,0,150.81, 
0.169084,0.631821,0,150.81, 
0.171044,0.63533,0,150.81, 
0.173004,0.638838,0,150.81, 
0.174965,0.642347,0,150.81, 
0.176925,0.645856,0,150.81, 
0.178886,0.649365,0,150.81, 
0.180846,0.652873,0,150.81, 
0.182806,0.656382,0,150.81, 
0.184767,0.659891,0,150.81, 
0.186727,0.6634,0,150.81, 
0.188688,0.666909,0,150.81, 
0.190648,0.670418,0,150.81, 
0.192609,0.673926,0,150.81, 
0.194569,0.677435,0,150.81, 
0.196529,0.680944,0,150.81, 
0.19849,0.684452,0,150.81, 
0.20045,0.687961,0,150.81, 
0.202411,0.691469,0,150.81, 
0.204371,0.694978,0,150.81, 
0.206331,0.698487,0,150.81, 
0.208292,0.701996,0,150.81, 
0.210252,0.705505,0,150.81, 
0.212212,0.709013,0,150.81, 
0.214173,0.712522,0,150.81, 
0.216133,0.716031,0,150.81, 
0.218094,0.71954,0,150.81, 
0.220054,0.723049,0,150.81, 
0.222015,0.726558,0,150.81, 
0.223975,0.730067,0,150.81, 
0.225936,0.733575,0,150.81, 
0.227896,0.737084,0,150.81, 
0.229857,0.740593,0,150.81, 
0.231817,0.744101,0,150.81, 
0.233777,0.74761,0,150.81, 
0.235738,0.751119,0,150.81, 
0.237698,0.754627,0,150.81, 
0.239659,0.758136,0,150.81, 
0.241619,0.761645,0,150.81, 
0.24358,0.765153,0,150.81, 
0.24554,0.768662,0,150.81, 
0.247501,0.772171,0,150.81, 
0.249461,0.77568,0,150.81, 
0.251422,0.779189,0,150.8, 
0.253382,0.782697,0,150.8, 
0.255343,0.786206,0,150.8, 
0.257303,0.789714,0,150.8, 
0.259264,0.793223,0,150.81, 
0.261224,0.796732,0,150.81, 
0.263185,0.80024,0,150.81, 
0.265145,0.803749,0,150.81, 
0.267106,0.807258,0,150.81, 
0.269066,0.810766,0,150.81, 
0.271027,0.814275,0,150.81, 
0.272987,0.817784,0,150.81, 
0.274948,0.821293,0,150.81, 
0.276908,0.824801,0,150.81, 
0.278869,0.82831,0,150.81, 
0.280829,0.831819,0,150.81, 
0.28279,0.835328,0,150.81, 
0.28475,0.838837,0,150.81, 
0.286711,0.842345,0,150.8, 
0.288671,0.845854,0,150.8, 
0.290632,0.849363,0,150.8, 
0.292593,0.852871,0,150.8, 
0.294553,0.85638,0,150.8, 
0.296514,0.859889,0,150.8, 
0.298474,0.863397,0,150.8, 
0.300435,0.866906,0,150.8, 
0.302395,0.870414,0,150.8, 
0.304356,0.873923,0,150.8, 
0.306316,0.877432,0,150.8, 
0.308277,0.880941,0,150.8, 
0.310238,0.88445,0,150.8, 
0.312198,0.887958,0,150.8, 
0.314159,0.891467,0,150.8, 
0.31612,0.894976,0,150.8, 
0.31808,0.898484,0,150.8, 
0.320041,0.901993,0,150.8, 
0.322001,0.905501,0,150.8, 
0.323962,0.90901,0,150.8, 
0.325922,0.912518,0,150.8, 
0.327883,0.916027,0,150.8, 
0.329844,0.919535,0,150.8, 
0.331804,0.923044,0,150.8, 
0.333765,0.926553,0,150.8, 
0.335725,0.930062,0,150.8, 
0.337686,0.93357,0,150.8, 
0.339646,0.937079,0,150.8, 
0.341607,0.940588,0,150.8, 
0.343568,0.944097,0,150.8, 
0.345528,0.947605,0,150.8, 
0.347489,0.951114,0,150.8, 
0.34945,0.954623,0,150.8, 
0.35141,0.958131,0,150.8, 
0.353371,0.96164,0,150.8, 
0.355332,0.965149,0,150.8, 
0.357292,0.968657,0,150.8, 
0.359253,0.972166,0,150.8, 
0.361213,0.975674,0,150.8, 
0.363174,0.979183,0,150.8, 
0.365135,0.982691,0,150.8, 
0.367095,0.9862,0,150.8, 
0.369056,0.989709,0,150.8, 
0.371017,0.993218,0,150.8, 
0.372977,0.996726,0,150.8, 
0.374938,1.00024,0,150.8, 
0.376899,1.00374,0,150.8, 
0.37886,1.00725,0,150.8, 
0.38082,1.01076,0,150.8, 
0.382781,1.01427,0,150.8, 
0.384742,1.01778,0,150.8, 
0.386702,1.02129,0,150.8, 
0.388663,1.02479,0,150.8, 
0.390624,1.0283,0,150.8, 
0.392584,1.03181,0,150.8, 
0.394545,1.03532,0,150.8, 
0.396505,1.03883,0,150.8, 
0.398466,1.04234,0,150.8, 
0.400427,1.04585,0,150.8, 
0.402387,1.04936,0,150.8, 
0.404348,1.05286,0,150.8, 
0.406309,1.05637,0,150.8, 
0.40827,1.05988,0,150.8, 
0.41023,1.06339,0,150.8, 
0.412191,1.0669,0,150.8, 
0.414152,1.07041,0,150.8, 
0.416113,1.07392,0,150.8, 
0.418073,1.07742,0,150.8, 
0.420034,1.08093,0,150.8, 
0.421995,1.08444,0,150.8, 
0.423955,1.08795,0,150.8, 
0.425916,1.09146,0,150.8, 
0.427877,1.09497,0,150.8, 
0.429838,1.09848,0,150.8, 
0.431798,1.10198,0,150.8, 
0.433759,1.10549,0,150.8, 
0.43572,1.109,0,150.8, 
0.437681,1.11251,0,150.8, 
0.439642,1.11602,0,150.8, 
0.441602,1.11953,0,150.8, 
0.443563,1.12304,0,150.8, 
0.445524,1.12654,0,150.8, 
0.447485,1.13005,0,150.8, 
0.449445,1.13356,0,150.8, 
0.451406,1.13707,0,150.8, 
0.453367,1.14058,0,150.8, 
0.455328,1.14409,0,150.8, 
0.457288,1.1476,0,150.8, 
0.459249,1.1511,0,150.8, 
0.46121,1.15461,0,150.8, 
0.463171,1.15812,0,150.8, 
0.465131,1.16163,0,150.8, 
0.467092,1.16514,0,150.8, 
0.469053,1.16865,0,150.8, 
0.471014,1.17216,0,150.8, 
