[e2] 
x-value,z-value,robots,orientation
-1.14884,-0.352644,0,335.56, 
-1.1505,-0.356276,0,335.6, 
-1.15216,-0.359938,0,335.64, 
-1.1538,-0.363607,0,335.67, 
-1.15544,-0.367277,0,335.69, 
-1.15707,-0.370945,0,335.7, 
-1.15871,-0.374613,0,335.7, 
-1.16036,-0.37828,0,335.7, 
-1.16203,-0.381946,0,335.69, 
-1.1637,-0.385611,0,335.68, 
-1.16537,-0.389276,0,335.67, 
-1.16704,-0.392939,0,335.66, 
-1.16872,-0.396602,0,335.66, 
-1.17039,-0.400265,0,335.65, 
-1.17206,-0.403927,0,335.64, 
-1.17372,-0.407588,0,335.63, 
-1.17538,-0.41125,0,335.63, 
-1.17704,-0.414912,0,335.62, 
-1.17869,-0.418573,0,335.62, 
-1.18035,-0.422231,0,335.62, 
-1.18201,-0.425892,0,335.62, 
-1.18367,-0.429553,0,335.62, 
-1.18532,-0.433213,0,335.62, 
-1.18698,-0.436874,0,335.62, 
-1.18864,-0.440535,0,335.62, 
-1.1903,-0.444196,0,335.62, 
-1.19196,-0.447857,0,335.62, 
-1.19362,-0.451517,0,335.62, 
-1.19528,-0.455178,0,335.62, 
-1.19694,-0.458839,0,335.62, 
-1.1986,-0.462499,0,335.62, 
-1.20026,-0.46616,0,335.62, 
-1.20192,-0.469821,0,335.62, 
-1.20358,-0.473482,0,335.62, 
-1.20523,-0.477143,0,335.62, 
-1.20689,-0.480804,0,335.62, 
-1.20855,-0.484464,0,335.62, 
-1.21021,-0.488125,0,335.62, 
-1.21187,-0.491786,0,335.62, 
-1.21353,-0.495447,0,335.62, 
-1.21519,-0.499108,0,335.62, 
-1.21685,-0.502769,0,335.62, 
-1.21851,-0.50643,0,335.62, 
-1.22017,-0.510091,0,335.62, 
-1.22182,-0.513752,0,335.62, 
-1.22348,-0.517413,0,335.62, 
-1.22514,-0.521073,0,335.62, 
-1.2268,-0.524734,0,335.62, 
-1.22846,-0.528395,0,335.62, 
-1.23012,-0.532056,0,335.62, 
-1.23178,-0.535717,0,335.62, 
-1.23344,-0.539378,0,335.62, 
-1.2351,-0.543039,0,335.62, 
-1.23676,-0.5467,0,335.62, 
-1.23842,-0.550361,0,335.62, 
-1.24007,-0.554022,0,335.62, 
-1.24173,-0.557682,0,335.62, 
-1.24339,-0.561343,0,335.62, 
-1.24505,-0.565004,0,335.62, 
-1.24671,-0.568665,0,335.62, 
-1.24837,-0.572326,0,335.62, 
-1.25003,-0.575987,0,335.62, 
-1.25169,-0.579648,0,335.62, 
-1.25335,-0.583309,0,335.62, 
-1.25501,-0.58697,0,335.62, 
-1.25666,-0.590631,0,335.62, 
-1.25832,-0.594292,0,335.62, 
-1.25998,-0.597953,0,335.62, 
-1.26164,-0.601614,0,335.62, 
-1.2633,-0.605274,0,335.62, 
-1.26496,-0.608935,0,335.62, 
-1.26662,-0.612596,0,335.62, 
-1.26828,-0.616257,0,335.62, 
-1.26994,-0.619918,0,335.62, 
-1.2716,-0.623579,0,335.62, 
-1.27325,-0.62724,0,335.62, 
-1.27491,-0.6309,0,335.62, 
-1.27657,-0.634561,0,335.62, 
-1.27823,-0.638222,0,335.62, 
-1.27989,-0.641883,0,335.62, 
-1.28155,-0.645544,0,335.62, 
-1.28321,-0.649205,0,335.62, 
-1.28487,-0.652866,0,335.62, 
-1.28653,-0.656527,0,335.62, 
-1.28819,-0.660188,0,335.62, 
-1.28985,-0.663848,0,335.62, 
-1.29151,-0.667509,0,335.62, 
-1.29316,-0.67117,0,335.62, 
-1.29482,-0.674831,0,335.62, 
-1.29648,-0.678491,0,335.62, 
-1.29814,-0.682152,0,335.62, 
-1.2998,-0.685813,0,335.62, 
-1.30146,-0.689474,0,335.62, 
-1.30312,-0.693135,0,335.62, 
-1.30478,-0.696796,0,335.62, 
-1.30644,-0.700457,0,335.62, 
-1.3081,-0.704118,0,335.62, 
-1.30976,-0.707779,0,335.62, 
-1.31142,-0.71144,0,335.62, 
-1.31307,-0.7151,0,335.62, 
-1.31473,-0.718761,0,335.62, 
-1.31639,-0.722422,0,335.62, 
-1.31805,-0.726083,0,335.62, 
-1.31971,-0.729743,0,335.62, 
-1.32137,-0.733404,0,335.62, 
-1.32303,-0.737065,0,335.62, 
-1.32469,-0.740726,0,335.62, 
