[e3] 
x-value,z-value,robots,orientation
-0.0462778,0.392522,0,0.01, 
-0.0462771,0.388503,0,0.01, 
-0.0462764,0.384483,0,0.01, 
-0.0462757,0.380464,0,0.01, 
-0.046275,0.376445,0,0.01, 
-0.0462743,0.372426,0,0.01, 
-0.0462736,0.368406,0,0.01, 
-0.046273,0.364387,0,0.01, 
-0.0462723,0.360368,0,0.01, 
-0.0462717,0.356348,0,0.01, 
-0.0462712,0.352329,0,0.01, 
-0.0462707,0.34831,0,0.01, 
-0.0462702,0.344291,0,0.01, 
-0.0462698,0.340271,0,0.01, 
-0.0462694,0.336252,0,0, 
-0.0462691,0.332233,0,0, 
-0.0462687,0.328214,0,0, 
-0.0462684,0.324195,0,0, 
-0.0462681,0.320176,0,0, 
-0.0462677,0.316156,0,0, 
-0.0462674,0.312137,0,0, 
-0.0462671,0.308118,0,0, 
-0.0462667,0.304099,0,0, 
-0.0462663,0.30008,0,0.01, 
-0.0462659,0.296061,0,0.01, 
-0.0462654,0.292042,0,0.01, 
-0.0462649,0.288023,0,0.01, 
-0.0462644,0.284004,0,0.01, 
-0.0462638,0.279984,0,0.01, 
-0.0462632,0.275965,0,0.01, 
-0.0462625,0.271946,0,0.01, 
-0.0462619,0.267927,0,0.01, 
-0.0462612,0.263907,0,0.01, 
-0.0462605,0.259888,0,0.01, 
-0.0462597,0.255869,0,0.01, 
-0.046259,0.25185,0,0.01, 
-0.0462584,0.24783,0,0.01, 
-0.0462577,0.243811,0,0.01, 
-0.046257,0.239792,0,0.01, 
-0.0462564,0.235772,0,0.01, 
-0.0462558,0.231753,0,0.01, 
-0.0462552,0.227734,0,0.01, 
-0.0462547,0.223715,0,0.01, 
-0.0462542,0.219695,0,0.01, 
-0.0462538,0.215676,0,0.01, 
-0.0462534,0.211657,0,0, 
-0.046253,0.207638,0,0, 
-0.0462527,0.203619,0,0, 
-0.0462523,0.199599,0,0, 
-0.046252,0.19558,0,0, 
-0.0462517,0.191561,0,0, 
-0.0462513,0.187542,0,0, 
-0.046251,0.183523,0,0, 
-0.0462506,0.179504,0,0, 
-0.0462503,0.175485,0,0.01, 
-0.0462499,0.171466,0,0.01, 
-0.0462494,0.167446,0,0.01, 
-0.0462489,0.163427,0,0.01, 
-0.0462484,0.159408,0,0.01, 
-0.0462478,0.155389,0,0.01, 
-0.0462472,0.15137,0,0.01, 
-0.0462466,0.147351,0,0.01, 
-0.0462459,0.143331,0,0.01, 
-0.0462452,0.139312,0,0.01, 
-0.0462445,0.135293,0,0.01, 
-0.0462438,0.131274,0,0.01, 
-0.0462431,0.127254,0,0.01, 
-0.0462424,0.123235,0,0.01, 
-0.0462418,0.119216,0,0.01, 
-0.0462411,0.115197,0,0.01, 
-0.0462404,0.111177,0,0.01, 
-0.0462398,0.107158,0,0.01, 
-0.0462392,0.103139,0,0.01, 
-0.0462387,0.0991194,0,0.01, 
-0.0462382,0.0951001,0,0.01, 
-0.0462378,0.0910809,0,0.01, 
-0.0462374,0.0870617,0,0, 
-0.046237,0.0830425,0,0, 
-0.0462366,0.0790233,0,0, 
-0.0462363,0.0750042,0,0, 
-0.046236,0.070985,0,0, 
-0.0462356,0.0669659,0,0, 
-0.0462353,0.0629467,0,0, 
-0.046235,0.0589276,0,0, 
-0.0462346,0.0549085,0,0, 
-0.0462343,0.0508894,0,0.01, 
-0.0462339,0.0468703,0,0.01, 
-0.0462334,0.0428512,0,0.01, 
-0.046233,0.0388321,0,0.01, 
-0.0462325,0.0348129,0,0.01, 
-0.0462319,0.0307938,0,0.01, 
-0.0462313,0.0267746,0,0.01, 
-0.0462307,0.0227554,0,0.01, 
-0.04623,0.0187362,0,0.01, 
-0.0462294,0.014717,0,0.01, 
-0.0462287,0.0106977,0,0.01, 
-0.046228,0.00667847,0,0.01, 
-0.0462273,0.00265922,0,0.01, 
-0.0462266,-0.00136005,0,0.01, 
-0.0462259,-0.00537936,0,0.01, 
-0.0462252,-0.00939868,0,0.01, 
-0.0462245,-0.013418,0,0.01, 
-0.0462239,-0.0174373,0,0.01, 
-0.0462233,-0.0214566,0,0.01, 
-0.0462228,-0.0254759,0,0.01, 
-0.0462223,-0.0294951,0,0.01, 
-0.0462218,-0.0335144,0,0.01, 
-0.0462214,-0.0375336,0,0.01, 
-0.046221,-0.0415528,0,0, 
-0.0462206,-0.045572,0,0, 
-0.0462203,-0.0495911,0,0, 
-0.04622,-0.0536103,0,0, 
-0.0462197,-0.0576294,0,0, 
-0.0462193,-0.0616486,0,0, 
-0.046219,-0.0656677,0,0, 
-0.0462186,-0.0696868,0,0, 
-0.0462183,-0.0737059,0,0, 
-0.0462179,-0.077725,0,0.01, 
-0.0462175,-0.0817441,0,0.01, 
-0.046217,-0.0857632,0,0.01, 
