[e9] 
x-value,z-value,robots,orientation
-1.05346,-2.14724,0,113.57, 
-1.0498,-2.14569,0,113.38, 
-1.0461,-2.14415,0,113.24, 
-1.04239,-2.14263,0,113.14, 
-1.03867,-2.14112,0,113.06, 
-1.03495,-2.13962,0,113.02, 
-1.03123,-2.13812,0,112.99, 
-1.02752,-2.13661,0,112.97, 
-1.02381,-2.13507,0,112.95, 
-1.02011,-2.13349,0,112.94, 
-1.0164,-2.13191,0,112.93, 
-1.01269,-2.13032,0,112.93, 
-1.00899,-2.12874,0,112.93, 
-1.00528,-2.12715,0,112.93, 
-1.00157,-2.12557,0,112.93, 
-0.997859,-2.12399,0,112.94, 
-0.994149,-2.1224,0,112.94, 
-0.990439,-2.12082,0,112.94, 
-0.986729,-2.11925,0,112.94, 
-0.983019,-2.11767,0,112.94, 
-0.979311,-2.1161,0,112.94, 
-0.975604,-2.11452,0,112.94, 
-0.971899,-2.11295,0,112.94, 
-0.968198,-2.11138,0,112.94, 
-0.9645,-2.10982,0,112.94, 
-0.960805,-2.10825,0,112.94, 
-0.957111,-2.10669,0,112.94, 
-0.953419,-2.10513,0,112.94, 
-0.949728,-2.10356,0,112.94, 
-0.946039,-2.102,0,112.93, 
-0.942349,-2.10044,0,112.93, 
-0.938659,-2.09888,0,112.93, 
-0.934969,-2.09732,0,112.93, 
-0.931267,-2.09575,0,112.93, 
-0.927563,-2.09419,0,112.93, 
-0.923858,-2.09262,0,112.93, 
-0.920151,-2.09105,0,112.93, 
-0.916443,-2.08948,0,112.93, 
-0.912734,-2.08791,0,112.93, 
-0.909024,-2.08634,0,112.93, 
-0.905315,-2.08477,0,112.93, 
-0.901605,-2.0832,0,112.93, 
-0.897896,-2.08164,0,112.93, 
-0.894189,-2.08007,0,112.93, 
-0.890483,-2.0785,0,112.93, 
-0.886779,-2.07693,0,112.93, 
-0.883078,-2.07537,0,112.93, 
-0.87938,-2.0738,0,112.93, 
-0.875684,-2.07224,0,112.93, 
-0.871989,-2.07068,0,112.93, 
-0.868297,-2.06911,0,112.93, 
-0.864605,-2.06755,0,112.93, 
-0.860913,-2.06599,0,112.93, 
-0.857221,-2.06443,0,112.93, 
-0.853527,-2.06287,0,112.93, 
-0.849832,-2.0613,0,112.93, 
-0.84613,-2.05974,0,112.93, 
-0.842425,-2.05817,0,112.93, 
-0.838719,-2.0566,0,112.93, 
-0.835012,-2.05503,0,112.93, 
-0.831303,-2.05347,0,112.93, 
-0.827594,-2.0519,0,112.93, 
-0.823885,-2.05033,0,112.93, 
-0.820177,-2.04876,0,112.93, 
-0.81647,-2.04719,0,112.93, 
-0.812763,-2.04562,0,112.93, 
-0.809059,-2.04406,0,112.93, 
-0.805356,-2.04249,0,112.93, 
-0.801654,-2.04092,0,112.93, 
-0.797954,-2.03936,0,112.93, 
-0.794255,-2.03779,0,112.93, 
-0.790556,-2.03623,0,112.93, 
-0.786859,-2.03466,0,112.93, 
-0.783162,-2.0331,0,112.93, 
-0.779466,-2.03154,0,112.93, 
-0.775769,-2.02997,0,112.93, 
-0.772073,-2.02841,0,112.93, 
-0.768377,-2.02685,0,112.93, 
-0.76468,-2.02528,0,112.93, 
-0.760982,-2.02372,0,112.93, 
-0.757284,-2.02215,0,112.93, 
-0.753584,-2.02059,0,112.93, 
-0.749883,-2.01902,0,112.93, 
-0.746181,-2.01746,0,112.93, 
-0.742477,-2.01589,0,112.93, 
-0.738771,-2.01432,0,112.93, 
-0.735064,-2.01275,0,112.93, 
-0.731356,-2.01119,0,112.93, 
-0.727647,-2.00962,0,112.93, 
-0.723938,-2.00805,0,112.93, 
-0.720229,-2.00648,0,112.93, 
-0.716521,-2.00491,0,112.93, 
-0.712815,-2.00334,0,112.93, 
-0.70911,-2.00178,0,112.93, 
-0.705407,-2.00021,0,112.93, 
-0.701707,-1.99864,0,112.93, 
-0.698008,-1.99708,0,112.93, 
-0.694311,-1.99551,0,112.93, 
-0.690616,-1.99395,0,112.93, 
-0.686921,-1.99239,0,112.93, 
-0.683227,-1.99083,0,112.93, 
-0.679533,-1.98926,0,112.93, 
-0.675838,-1.9877,0,112.93, 
-0.672142,-1.98614,0,112.93, 
-0.668444,-1.98457,0,112.93, 
