[e4] 
x-value,z-value,robots,orientation
-2.24558,-2.33871,0,209.52, 
-2.2461,-2.33769,0,209.39, 
-2.24872,-2.33294,0,209.17, 
-2.25133,-2.32813,0,209.03, 
-2.25285,-2.32522,0,208.96, 
-2.25489,-2.32137,0,208.91, 
-2.25692,-2.31754,0,208.86, 
-2.25878,-2.31403,0,208.84, 
-2.26071,-2.31057,0,208.82, 
-2.26262,-2.30711,0,208.82, 
-2.26454,-2.30365,0,208.81, 
-2.2665,-2.30012,0,208.81, 
-2.26846,-2.2966,0,208.82, 
-2.27041,-2.29307,0,208.82, 
-2.27237,-2.28954,0,208.83, 
-2.27433,-2.28601,0,208.83, 
-2.27629,-2.28247,0,208.83, 
-2.27824,-2.27894,0,208.83, 
-2.2802,-2.27541,0,208.83, 
-2.28215,-2.27188,0,208.84, 
-2.2841,-2.26835,0,208.83, 
-2.28604,-2.26482,0,208.83, 
-2.28798,-2.2613,0,208.83, 
-2.28992,-2.25779,0,208.83, 
-2.29185,-2.25427,0,208.83, 
-2.29378,-2.25076,0,208.83, 
-2.29572,-2.24725,0,208.83, 
-2.29765,-2.24374,0,208.82, 
-2.29958,-2.24024,0,208.82, 
-2.30151,-2.23673,0,208.82, 
-2.30344,-2.23322,0,208.82, 
-2.30537,-2.22971,0,208.82, 
-2.30731,-2.22618,0,208.82, 
-2.30925,-2.22266,0,208.82, 
-2.31119,-2.21913,0,208.82, 
-2.31313,-2.2156,0,208.82, 
-2.31507,-2.21207,0,208.82, 
-2.31702,-2.20854,0,208.82, 
-2.31896,-2.20501,0,208.82, 
-2.3209,-2.20148,0,208.82, 
-2.32284,-2.19795,0,208.82, 
-2.32478,-2.19442,0,208.82, 
-2.32672,-2.1909,0,208.82, 
-2.32866,-2.18738,0,208.82, 
-2.3306,-2.18386,0,208.82, 
-2.33253,-2.18034,0,208.82, 
-2.33447,-2.17682,0,208.82, 
-2.3364,-2.17331,0,208.82, 
-2.33834,-2.16979,0,208.82, 
-2.34027,-2.16628,0,208.82, 
-2.3422,-2.16276,0,208.82, 
-2.34414,-2.15925,0,208.82, 
-2.34607,-2.15573,0,208.82, 
-2.348,-2.15222,0,208.82, 
-2.34994,-2.1487,0,208.82, 
-2.35187,-2.14518,0,208.82, 
-2.35381,-2.14166,0,208.82, 
