[e11] 
x-value,z-value,robots,orientation
-1.53517,2.43493,0,247.7, 
-1.53685,2.43569,0,252.34, 
-1.53862,2.43628,0,256.91, 
-1.54044,2.4367,0,261.46, 
-1.54245,2.43693,0,265.61, 
-1.54448,2.43701,0,269.74, 
-1.54651,2.43694,0,273.84, 
-1.5482,2.43677,0,277.26, 
-1.55039,2.43647,0,281.72, 
-1.55256,2.43602,0,286.17, 
-1.55468,2.4354,0,290.63, 
-1.55674,2.43462,0,295.08, 
-1.55873,2.43369,0,299.54, 
-1.5622,2.43171,0,299.53, 
-1.5657,2.42975,0,299.54, 
-1.56919,2.4278,0,299.56, 
-1.57269,2.42586,0,299.58, 
-1.57619,2.42391,0,299.6, 
-1.57969,2.42196,0,299.61, 
-1.58318,2.42001,0,299.63, 
-1.58668,2.41806,0,299.65, 
-1.59017,2.4161,0,299.66, 
-1.59367,2.41412,0,299.67, 
-1.59716,2.41212,0,299.68, 
-1.60066,2.41012,0,299.69, 
-1.60415,2.40812,0,299.7, 
-1.60764,2.40612,0,299.71, 
-1.61113,2.40412,0,299.71, 
-1.61462,2.40213,0,299.71, 
-1.61812,2.40013,0,299.71, 
-1.62161,2.39814,0,299.71, 
-1.6251,2.39615,0,299.71, 
-1.62859,2.39416,0,299.71, 
-1.63208,2.39216,0,299.71, 
-1.63557,2.39017,0,299.71, 
-1.63906,2.38818,0,299.71, 
-1.64255,2.38619,0,299.71, 
-1.64604,2.38419,0,299.71, 
-1.64953,2.3822,0,299.71, 
-1.65302,2.38021,0,299.71, 
-1.65651,2.37822,0,299.71, 
-1.66,2.37623,0,299.71, 
-1.6635,2.37424,0,299.71, 
-1.66699,2.37224,0,299.71, 
-1.67048,2.37025,0,299.71, 
-1.67397,2.36826,0,299.7, 
-1.67746,2.36627,0,299.7, 
-1.68095,2.36428,0,299.7, 
-1.68444,2.36229,0,299.7, 
-1.68793,2.36029,0,299.7, 
-1.69142,2.3583,0,299.7, 
-1.69492,2.35631,0,299.7, 
-1.69841,2.35432,0,299.7, 
-1.7019,2.35233,0,299.7, 
-1.70539,2.35034,0,299.7, 
-1.70888,2.34834,0,299.7, 
-1.71237,2.34635,0,299.7, 
-1.71586,2.34436,0,299.7, 
-1.71935,2.34237,0,299.7, 
-1.72284,2.34038,0,299.7, 
-1.72633,2.33839,0,299.7, 
-1.72983,2.33639,0,299.7, 
-1.73332,2.3344,0,299.71, 
-1.73681,2.33241,0,299.71, 
-1.7403,2.33042,0,299.71, 
-1.74379,2.32843,0,299.71, 
-1.74728,2.32644,0,299.71, 
-1.75077,2.32444,0,299.71, 
-1.75426,2.32245,0,299.71, 
-1.75775,2.32046,0,299.71, 
-1.76124,2.31847,0,299.71, 
-1.76474,2.31648,0,299.71, 
-1.76823,2.31449,0,299.71, 
-1.77172,2.31249,0,299.71, 
-1.77521,2.3105,0,299.71, 
-1.7787,2.30851,0,299.7, 
-1.78219,2.30652,0,299.7, 
-1.78568,2.30453,0,299.7, 
-1.78917,2.30254,0,299.7, 
-1.79266,2.30054,0,299.7, 
-1.79616,2.29855,0,299.7, 
-1.79965,2.29656,0,299.7, 
-1.80314,2.29457,0,299.7, 
-1.80663,2.29258,0,299.7, 
-1.81012,2.29059,0,299.7, 
-1.81361,2.2886,0,299.7, 
-1.8171,2.2866,0,299.7, 
-1.82059,2.28461,0,299.7, 
-1.82408,2.28262,0,299.7, 
-1.82758,2.28063,0,299.7, 
-1.83107,2.27864,0,299.7, 
-1.83456,2.27665,0,299.7, 
-1.83805,2.27465,0,299.7, 
-1.84154,2.27266,0,299.71, 
-1.84503,2.27067,0,299.71, 
-1.84852,2.26868,0,299.71, 
-1.85201,2.26669,0,299.71, 
-1.8555,2.2647,0,299.71, 
-1.85899,2.2627,0,299.71, 
-1.86249,2.26071,0,299.71, 
-1.86598,2.25872,0,299.71, 
-1.86947,2.25673,0,299.71, 
-1.87296,2.25474,0,299.71, 
-1.87645,2.25275,0,299.71, 
-1.87994,2.25075,0,299.71, 
-1.88343,2.24876,0,299.71, 
-1.88692,2.24677,0,299.71, 
-1.89041,2.24478,0,299.7, 
-1.89391,2.24279,0,299.7, 
-1.8974,2.2408,0,299.7, 
-1.90089,2.2388,0,299.7, 
-1.90438,2.23681,0,299.7, 
-1.90787,2.23482,0,299.7, 
-1.91136,2.23283,0,299.7, 
-1.91485,2.23084,0,299.7, 
-1.91834,2.22885,0,299.7, 
-1.92183,2.22685,0,299.7, 
-1.92532,2.22486,0,299.7, 
-1.92882,2.22287,0,299.7, 
-1.93231,2.22088,0,299.7, 
-1.9358,2.21889,0,299.7, 
-1.93929,2.2169,0,299.7, 
-1.94278,2.21491,0,299.7, 
-1.94627,2.21291,0,299.7, 
-1.94976,2.21092,0,299.71, 
-1.95325,2.20893,0,299.71, 
-1.95674,2.20694,0,299.71, 
-1.96023,2.20495,0,299.71, 
-1.96373,2.20296,0,299.71, 
-1.96722,2.20096,0,299.71, 
-1.97071,2.19897,0,299.71, 
-1.9742,2.19698,0,299.71, 
-1.97769,2.19499,0,299.71, 
-1.98118,2.193,0,299.71, 
-1.98467,2.19101,0,299.71, 
-1.98816,2.18901,0,299.71, 
-1.99165,2.18702,0,299.71, 
-1.99515,2.18503,0,299.71, 
-1.99864,2.18304,0,299.7, 
-2.00213,2.18105,0,299.7, 
-2.00562,2.17906,0,299.7, 
-2.00911,2.17706,0,299.7, 
-2.0126,2.17507,0,299.7, 
-2.01609,2.17308,0,299.7, 
-2.01958,2.17109,0,299.7, 
-2.02307,2.1691,0,299.7, 
-2.02657,2.16711,0,299.7, 
-2.03006,2.16511,0,299.7, 
-2.03355,2.16312,0,299.7, 
-2.03704,2.16113,0,299.7, 
-2.04053,2.15914,0,299.7, 
-2.04402,2.15715,0,299.7, 
-2.04751,2.15516,0,299.7, 
-2.051,2.15317,0,299.7, 
-2.05449,2.15117,0,299.7, 
-2.05798,2.14918,0,299.7, 
-2.06148,2.14719,0,299.71, 
-2.06497,2.1452,0,299.71, 
-2.06846,2.14321,0,299.71, 
-2.07195,2.14122,0,299.71, 
-2.07544,2.13922,0,299.71, 
-2.07893,2.13723,0,299.71, 
-2.08242,2.13524,0,299.71, 
-2.08591,2.13325,0,299.71, 
-2.0894,2.13126,0,299.71, 
-2.09289,2.12927,0,299.71, 
-2.09639,2.12727,0,299.71, 
-2.09988,2.12528,0,299.71, 
-2.10337,2.12329,0,299.71, 
-2.10686,2.1213,0,299.7, 
-2.11035,2.11931,0,299.7, 
-2.11384,2.11732,0,299.7, 
-2.11733,2.11532,0,299.7, 
-2.12082,2.11333,0,299.7, 
-2.12431,2.11134,0,299.7, 
-2.12781,2.10935,0,299.7, 
-2.1313,2.10736,0,299.7, 
-2.13479,2.10537,0,299.7, 
-2.13828,2.10337,0,299.7, 
-2.14177,2.10138,0,299.7, 
-2.14526,2.09939,0,299.7, 
-2.14875,2.0974,0,299.7, 
-2.15224,2.09541,0,299.7, 
-2.15573,2.09342,0,299.7, 
-2.15923,2.09143,0,299.7, 
-2.16272,2.08943,0,299.7, 
-2.16621,2.08744,0,299.7, 
-2.1697,2.08545,0,299.71, 
-2.17319,2.08346,0,299.71, 
-2.17668,2.08147,0,299.71, 
-2.18017,2.07948,0,299.71, 
-2.18366,2.07748,0,299.71, 
-2.18715,2.07549,0,299.71, 
-2.19064,2.0735,0,299.71, 
-2.19414,2.07151,0,299.71, 
-2.19763,2.06952,0,299.71, 
-2.20112,2.06753,0,299.71, 
-2.20461,2.06553,0,299.71, 
