[e2] 
x-value,z-value,robots,orientation
-0.000412042,-0.000268673,0,151.2, 
0.00145143,0.00323957,0,151.33, 
0.0033137,0.00678101,0,151.42, 
0.00516732,0.0103316,0,151.49, 
0.00701618,0.013886,0,151.53, 
0.00886685,0.0174347,0,151.56, 
0.0107188,0.020982,0,151.59, 
0.0125744,0.0245272,0,151.6, 
0.0144686,0.0280704,0,151.6, 
0.016399,0.0316121,0,151.6, 
0.0183299,0.0351524,0,151.59, 
0.0202606,0.0386912,0,151.59, 
0.0221907,0.0422287,0,151.58, 
0.0241197,0.0457651,0,151.58, 
0.0260475,0.0493005,0,151.57, 
0.0279738,0.0528351,0,151.56, 
0.0298984,0.056369,0,151.56, 
0.0318212,0.0599024,0,151.56, 
0.0337425,0.0634355,0,151.56, 
0.0356623,0.0669685,0,151.56, 
0.0375807,0.0705016,0,151.56, 
0.0394981,0.0740347,0,151.56, 
0.0414145,0.0775681,0,151.56, 
0.0433302,0.0811016,0,151.56, 
0.0452453,0.0846353,0,151.56, 
0.0471596,0.0881692,0,151.56, 
0.0490738,0.0917033,0,151.56, 
0.0509879,0.0952375,0,151.56, 
0.0529019,0.0987717,0,151.56, 
0.0548158,0.102306,0,151.56, 
0.0567297,0.10584,0,151.56, 
0.0586436,0.109375,0,151.56, 
0.0605575,0.112909,0,151.56, 
0.0624713,0.116443,0,151.56, 
0.0643852,0.119977,0,151.56, 
0.066299,0.123511,0,151.56, 
0.0682129,0.127046,0,151.56, 
0.0701267,0.13058,0,151.57, 
0.0720405,0.134114,0,151.57, 
0.0739542,0.137648,0,151.57, 
0.075868,0.141183,0,151.57, 
0.0777817,0.144717,0,151.57, 
0.0796955,0.148251,0,151.57, 
0.0816092,0.151786,0,151.57, 
0.0835229,0.15532,0,151.57, 
0.0854366,0.158855,0,151.57, 
0.0873504,0.162389,0,151.57, 
0.0892641,0.165924,0,151.57, 
0.0911779,0.169458,0,151.57, 
0.0930917,0.172993,0,151.57, 
0.0950055,0.176527,0,151.57, 
0.0969193,0.180062,0,151.57, 
0.0988332,0.183596,0,151.56, 
0.100747,0.187131,0,151.56, 
0.102661,0.190665,0,151.56, 
0.104575,0.194199,0,151.56, 
0.106489,0.197734,0,151.56, 
0.108402,0.201268,0,151.56, 
0.110316,0.204802,0,151.56, 
0.11223,0.208337,0,151.56, 
0.114144,0.211871,0,151.56, 
0.116058,0.215405,0,151.56, 
0.117971,0.21894,0,151.56, 
0.119885,0.222474,0,151.56, 
0.121799,0.226009,0,151.56, 
0.123713,0.229543,0,151.56, 
0.125627,0.233078,0,151.56, 
0.127541,0.236612,0,151.56, 
0.129455,0.240146,0,151.56, 
0.131369,0.24368,0,151.56, 
0.133282,0.247215,0,151.56, 
0.135196,0.250749,0,151.56, 
0.13711,0.254283,0,151.56, 
0.139024,0.257817,0,151.56, 
0.140938,0.261352,0,151.56, 
0.142852,0.264886,0,151.56, 
0.144766,0.268421,0,151.57, 
0.146679,0.271955,0,151.57, 
0.148593,0.27549,0,151.56, 
0.150507,0.279024,0,151.56, 
0.152421,0.282559,0,151.56, 
0.154335,0.286093,0,151.56, 
0.156249,0.289628,0,151.56, 
0.158163,0.293162,0,151.56, 
0.160077,0.296696,0,151.56, 
0.16199,0.300231,0,151.56, 
0.163904,0.303765,0,151.56, 
0.165818,0.307299,0,151.56, 
0.167732,0.310833,0,151.56, 
0.169646,0.314368,0,151.56, 
0.17156,0.317902,0,151.56, 
0.173474,0.321436,0,151.56, 
0.175388,0.324971,0,151.56, 
0.177302,0.328505,0,151.56, 
0.179216,0.332039,0,151.56, 
0.18113,0.335574,0,151.56, 
0.183044,0.339108,0,151.56, 
0.184958,0.342643,0,151.56, 
0.186872,0.346177,0,151.56, 
0.188786,0.349711,0,151.56, 
0.1907,0.353245,0,151.56, 
0.192614,0.356779,0,151.56, 
0.194527,0.360314,0,151.56, 
0.196441,0.363848,0,151.56, 
0.198355,0.367382,0,151.56, 
0.200269,0.370916,0,151.56, 
0.202183,0.374451,0,151.56, 
0.204097,0.377985,0,151.56, 
0.206011,0.38152,0,151.56, 
0.207925,0.385054,0,151.56, 
0.209839,0.388588,0,151.56, 
0.211753,0.392123,0,151.56, 
0.213667,0.395657,0,151.56, 
0.215581,0.399192,0,151.56, 
0.217495,0.402726,0,151.56, 
0.219409,0.40626,0,151.56, 
0.221323,0.409795,0,151.56, 
0.223237,0.413329,0,151.56, 
0.225151,0.416863,0,151.56, 
0.227065,0.420397,0,151.56, 
0.228979,0.423932,0,151.56, 
0.230893,0.427466,0,151.56, 
0.232807,0.431,0,151.56, 
0.234721,0.434534,0,151.56, 
0.236635,0.438069,0,151.56, 
0.238549,0.441603,0,151.56, 
0.240463,0.445137,0,151.56, 
0.242377,0.448672,0,151.56, 
0.244291,0.452206,0,151.56, 
0.246205,0.45574,0,151.56, 
0.248119,0.459275,0,151.56, 
0.250033,0.462809,0,151.56, 
0.251947,0.466343,0,151.56, 
0.253861,0.469877,0,151.56, 
0.255775,0.473411,0,151.56, 
0.257689,0.476945,0,151.56, 
0.259603,0.480479,0,151.56, 
0.261517,0.484014,0,151.56, 
0.263431,0.487548,0,151.56, 
0.265345,0.491082,0,151.56, 
0.267259,0.494617,0,151.56, 
0.269173,0.498151,0,151.56, 
0.271087,0.501686,0,151.56, 
0.273001,0.50522,0,151.56, 
0.274915,0.508754,0,151.56, 
0.276829,0.512289,0,151.56, 
0.278744,0.515823,0,151.56, 
0.280658,0.519357,0,151.56, 
0.282572,0.522892,0,151.56, 
0.284486,0.526426,0,151.56, 
0.2864,0.52996,0,151.56, 
0.288314,0.533494,0,151.56, 
0.290228,0.537028,0,151.56, 
0.292142,0.540562,0,151.56, 
0.294056,0.544097,0,151.56, 
0.29597,0.547631,0,151.56, 
0.297884,0.551165,0,151.56, 
0.299799,0.5547,0,151.56, 
0.301713,0.558234,0,151.56, 
0.303627,0.561768,0,151.56, 
0.305541,0.565303,0,151.56, 
0.307455,0.568837,0,151.56, 
0.309369,0.572371,1,151.56, 
0.311283,0.575905,1,151.56, 
0.313198,0.579439,1,151.56, 
0.315112,0.582973,1,151.56, 
0.317026,0.586507,1,151.56, 
0.31894,0.590041,1,151.56, 
0.320854,0.593576,1,151.56, 
0.322768,0.59711,1,151.56, 
0.324682,0.600644,1,151.56, 
0.326596,0.604178,1,151.56, 
0.32851,0.607713,1,151.56, 
0.330424,0.611247,1,151.56, 
0.332339,0.614781,1,151.56, 
0.334253,0.618316,1,151.56, 
0.336167,0.62185,1,151.56, 
0.338081,0.625384,1,151.56, 
0.339995,0.628919,1,151.56, 
0.341909,0.632453,1,151.56, 
0.343824,0.635987,1,151.56, 
0.345738,0.639521,1,151.56, 
0.347652,0.643055,1,151.56, 
0.349566,0.646589,1,151.56, 
0.35148,0.650123,1,151.56, 
0.353395,0.653657,1,151.56, 
0.355309,0.657192,1,151.56, 
0.357223,0.660726,1,151.56, 
0.359137,0.66426,1,151.56, 
0.361051,0.667795,1,151.56, 
0.362966,0.671329,1,151.56, 
0.36488,0.674863,1,151.56, 
0.366794,0.678397,1,151.56, 
0.368708,0.681931,1,151.56, 
0.370622,0.685465,1,151.56, 
0.372537,0.688999,1,151.56, 
0.374451,0.692533,1,151.56, 
0.376365,0.696067,1,151.56, 
0.378279,0.699601,1,151.56, 
0.380193,0.703136,1,151.56, 
0.382108,0.70667,1,151.56, 
0.384022,0.710204,1,151.56, 
0.385936,0.713738,1,151.56, 
0.38785,0.717273,1,151.56, 
0.389764,0.720807,1,151.56, 
