[e7] 
x-value,z-value,robots,orientation
0.329906,-4.50956e-05,0,117.88, 
0.333448,0.00177152,0,117.74, 
0.337023,0.00358349,0,117.64, 
0.340608,0.0053839,0,117.57, 
0.344196,0.00717734,0,117.53, 
0.347784,0.00896822,0,117.51, 
0.351363,0.0107631,0,117.48, 
0.35494,0.0125699,0,117.47, 
0.358514,0.0144352,0,117.47, 
0.362088,0.0163079,0,117.47, 
0.36566,0.0181811,0,117.47, 
0.36923,0.0200541,0,117.48, 
0.372799,0.0219265,0,117.48, 
0.376367,0.0237981,0,117.49, 
0.379935,0.0256685,0,117.49, 
0.383502,0.0275375,0,117.5, 
0.387069,0.0294052,0,117.5, 
0.390636,0.0312715,0,117.51, 
0.394203,0.0331362,0,117.51, 
0.39777,0.0349994,0,117.51, 
0.401334,0.0368599,0,117.51, 
0.404898,0.0387164,0,117.51, 
0.408461,0.0405721,0,117.51, 
0.412024,0.0424277,0,117.51, 
0.415586,0.044283,0,117.5, 
0.419147,0.0461378,0,117.5, 
0.422709,0.0479921,0,117.5, 
0.42627,0.049846,0,117.5, 
0.429835,0.0517023,0,117.5, 
0.433401,0.0535584,0,117.5, 
0.436967,0.0554144,0,117.5, 
0.440533,0.0572704,0,117.5, 
0.444099,0.0591265,0,117.5, 
0.447665,0.0609826,0,117.5, 
0.451231,0.0628389,0,117.5, 
0.454797,0.0646951,0,117.5, 
0.458363,0.0665513,0,117.5, 
0.461928,0.0684073,0,117.5, 
0.465493,0.0702629,0,117.5, 
0.469058,0.0721182,0,117.5, 
0.472621,0.073973,0,117.5, 
0.476184,0.0758276,0,117.5, 
0.47975,0.0776834,0,117.5, 
0.483315,0.0795391,0,117.5, 
0.486881,0.0813948,0,117.5, 
0.490446,0.0832505,0,117.49, 
0.494012,0.0851061,0,117.49, 
0.497577,0.0869616,0,117.5, 
0.501142,0.0888173,0,117.5, 
0.504708,0.0906729,0,117.5, 
0.508273,0.0925286,0,117.5, 
0.511839,0.0943843,0,117.5, 
0.515404,0.0962399,0,117.5, 
0.518969,0.0980954,0,117.5, 
0.522534,0.0999506,0,117.5, 
0.526099,0.101806,0,117.5, 
0.529665,0.103662,0,117.5, 
0.53323,0.105518,0,117.5, 
0.536796,0.107373,0,117.5, 
0.540361,0.109229,0,117.5, 
0.543926,0.111084,0,117.49, 
0.547492,0.11294,0,117.49, 
0.551057,0.114796,0,117.49, 
0.554623,0.116651,0,117.49, 
0.558188,0.118507,0,117.49, 
0.561753,0.120362,0,117.49, 
0.565319,0.122218,0,117.49, 
0.568884,0.124073,0,117.49, 
0.572449,0.125929,0,117.49, 
0.576014,0.127784,0,117.49, 
0.579579,0.129639,0,117.49, 
0.583144,0.131495,0,117.49, 
0.58671,0.13335,0,117.49, 
0.590276,0.135206,0,117.49, 
0.593841,0.137062,0,117.49, 
0.597407,0.138917,1,117.49, 
0.600972,0.140773,3,117.49, 
0.604537,0.142628,5,117.49, 
0.608103,0.144484,6,117.49, 
0.610574,0.145889,7,125.25, 
0.610007,0.145642,8,131.74, 
0.609439,0.145179,8,138.45, 
0.610525,0.146437,8,144.86, 
0.610873,0.146995,8,150.88, 
0.611193,0.147591,8,156.65, 
0.61183,0.149079,8,162.09, 
0.612353,0.150738,8,167.75, 
0.612707,0.152405,8,172.63, 
0.61295,0.15434,8,177.69, 
0.613029,0.156375,8,182.54, 
0.612927,0.158706,8,186.64, 
0.612649,0.161127,8,190.48, 
0.612197,0.163607,8,194.11, 
0.611571,0.166131,8,197.55, 
0.610773,0.168683,8,200.81, 
0.609806,0.171251,8,203.9, 
0.608674,0.173822,8,206.83, 
0.607385,0.176384,8,209.62, 
0.605943,0.178929,8,212.27, 
0.604353,0.18145,8,214.79, 
0.602625,0.183938,8,217.2, 
0.600765,0.186387,8,219.49, 
0.598777,0.188795,8,221.67, 
0.59667,0.191156,8,223.74, 
0.59445,0.193466,8,225.73, 
0.592125,0.195723,8,227.62, 
0.5897,0.197924,8,229.44, 
0.587181,0.200068,8,231.17, 
0.584573,0.202155,8,232.82, 
0.581869,0.204169,8,234.37, 
0.579078,0.206118,8,235.81, 
0.576221,0.20801,8,237.21, 
0.573297,0.209848,8,238.55, 
0.570314,0.211631,8,239.84, 
0.567272,0.21336,8,241.07, 
0.564176,0.215035,8,242.26, 
0.561029,0.216656,8,243.41, 
0.557835,0.218223,8,244.52, 
0.554597,0.219736,8,245.59, 
0.551319,0.221196,8,246.62, 
0.548003,0.222603,8,247.63, 
0.544652,0.223957,8,248.6, 
0.541266,0.22526,8,249.55, 
0.537849,0.226512,8,250.47, 
0.534402,0.227713,8,251.36, 
0.530927,0.228864,8,252.23, 
0.527397,0.229976,8,253, 
0.523854,0.231041,8,253.8, 
0.520328,0.232047,8,254.66, 
0.516782,0.233002,8,255.49, 
0.51322,0.233906,8,256.33, 
0.509642,0.234759,8,257.17, 
0.506064,0.235556,8,258.13, 
0.502483,0.236291,8,258.99, 
0.498876,0.236974,8,259.74, 
0.495261,0.237611,8,260.53, 
0.491592,0.238207,8,261.27, 
0.48791,0.238756,8,262.01, 
0.484216,0.239259,8,262.75, 
0.480513,0.239715,8,263.49, 
0.476818,0.240121,8,264.22, 
0.473113,0.240481,8,264.94, 
0.469399,0.240795,8,265.65, 
0.465658,0.241065,8,266.19, 
0.461893,0.241303,8,266.81, 
0.45813,0.241501,8,267.51, 
0.454353,0.241654,8,268.13, 
0.450586,0.241766,8,268.74, 
0.446815,0.241839,8,269.34, 
0.443041,0.241873,8,269.93, 
0.439265,0.241869,8,270.51, 
0.435493,0.241827,8,271.03, 
0.431683,0.24175,8,271.3, 
0.427857,0.241657,8,271.71, 
0.42401,0.241535,8,272.06, 
0.420165,0.241391,8,272.46, 
0.416378,0.241223,8,273.39, 
0.412696,0.240994,8,274.05, 
0.409007,0.240723,8,274.67, 
0.405315,0.240412,8,275.23, 
0.401519,0.240055,8,275.75, 
0.397708,0.239663,8,276.22, 
0.393886,0.239238,8,276.65, 
0.390054,0.238784,8,277.05, 
0.386215,0.238303,8,277.42, 
0.382371,0.237796,8,277.77, 
0.378521,0.237265,8,278.1, 
0.374672,0.236711,8,278.39, 
0.370823,0.236137,8,278.65, 
0.366967,0.235546,8,278.88, 
0.363387,0.234974,8,280.98, 
0.360775,0.234445,8,283.06, 
0.358181,0.233821,8,285.04, 
0.355189,0.232991,8,286.91, 
0.352091,0.232024,8,288.82, 
0.348989,0.230939,8,290.63, 
0.345879,0.22974,8,292.32, 
0.342767,0.228435,8,293.91, 
0.339655,0.227029,8,295.4, 
0.336503,0.225509,8,296.68, 
0.333376,0.223917,8,297.95, 
0.330272,0.222252,8,299.17, 
0.327195,0.220517,8,300.36, 
0.324141,0.218713,8,301.52, 
0.321113,0.216842,8,302.65, 
0.318101,0.214899,8,303.71, 
0.315109,0.212889,8,304.72, 
0.312139,0.210818,8,305.7, 
0.309197,0.208685,8,306.62, 
0.306279,0.206489,8,307.48, 
0.303389,0.204248,8,308.33, 
0.300523,0.201956,8,309.11, 
0.297642,0.199592,8,309.81, 
0.294779,0.197184,8,310.47, 
0.292335,0.19508,8,310.45, 
